1987	12	RDU	5158	56	0	0	86.04	664
1987	12	SMF	2310	62	0	0	75.41	506
1987	12	SLC	5541	94	0	0	66.07	1786
1987	12	SAT	2696	56	0	0	80.6	467
1987	12	SAN	5060	152	0	0	71.94	1268
1987	12	SJC	3878	110	0	0	77.57	760
1987	12	SJU	1323	9	0	0	83.9	204
1987	12	SNA	2478	89	0	0	72.68	588
1987	12	SEA	5773	87	0	0	69.6	1668
1987	12	GEG	961	21	0	0	67.33	293
1987	12	SGU	0	0	0	0	0	0
1987	12	STL	10797	546	0	0	68.05	2904
1987	12	TPA	5186	51	0	0	84	779
1987	12	ACT	0	0	0	0	0	0
1987	12	IAD	7400	165	0	0	82.86	1103
1987	12	DCA	4895	88	0	0	83.41	724
1987	12	PBI	2151	22	0	0	83.64	330
1987	12	WYS	0	0	0	0	0	0
1988	1	ABQ	2628	45	0	0	86.49	310
1988	1	ANC	1067	14	0	0	81.07	188
1988	1	ATL	22001	1642	0	0	70.78	4786
1988	1	AUS	2441	69	0	0	86.93	250
1988	1	BWI	5589	274	0	0	71.03	1345
1988	1	BOS	8560	457	0	0	75.49	1641
1988	1	BUF	2329	95	0	0	84.76	260
1988	1	BUR	2053	20	0	0	86.56	256
1988	1	CLT	8442	578	0	0	56.79	3070
1988	1	MDW	1407	55	0	0	83.94	171
1988	1	ORD	22707	775	0	0	71.31	5739
1988	1	CVG	5195	185	0	0	82.64	717
1988	1	CLE	4694	126	0	0	83.02	671
1988	1	COS	727	27	0	0	82.39	101
1988	1	CMH	2224	74	0	0	82.33	319
1988	1	DAL	2907	73	0	0	90.13	214
1988	1	DFW	17340	812	0	0	77.21	3140
1988	1	DEN	14170	378	0	0	71.95	3596
1988	1	DTW	9080	252	0	0	77.38	1802
1988	1	ELP	1853	27	0	0	86.83	217
1988	1	FLL	3697	93	0	0	73.19	898
1988	1	RSW	1463	36	0	0	76.62	306
1988	1	BDL	2579	122	0	0	78.01	445
1988	1	HNL	1293	18	0	0	73.01	331
1988	1	IAH	6909	156	0	0	72.89	1717
1988	1	HOU	4574	123	0	0	83.25	643
1988	1	IND	2885	62	0	0	82.25	450
1988	1	JAX	2136	89	0	0	79.45	350
1988	1	OGG	321	5	0	0	68.85	95
1988	1	FCA	59	0	0	0	76.27	14
1988	1	MCI	4182	125	0	0	79.46	734
1988	1	LAS	6248	55	0	0	85.93	824
1988	1	LAX	14494	222	0	0	79.32	2775
1988	1	MEM	5913	227	0	0	69.66	1567
1988	1	MIA	6300	138	0	0	70.87	1697
1988	1	MKE	1464	44	0	0	80.46	242
1988	1	MSP	7263	360	0	0	66.71	2058
1988	1	BNA	4482	197	0	0	83.6	538
1988	1	MSY	3406	90	0	0	79.98	592
1988	1	JFK	4389	122	0	0	71.16	1144
1988	1	LGA	9686	497	0	0	76.7	1760
